DATE,O,H,L,C,V
1992.08.17 00:00:00,2.6579,2.6675,2.6431,2.6655,4121
1992.08.18 00:00:00,2.6619,2.6861,2.6619,2.6733,3701
1992.08.19 00:00:00,2.6663,2.6713,2.653,2.6688,3411
1992.08.20 00:00:00,2.6642,2.6904,2.6642,2.6855,3111
1992.08.21 00:00:00,2.6806,2.7221,2.6779,2.7074,6161
1992.08.24 00:00:00,2.7463,2.8158,2.7396,2.8158,8291
1992.08.25 00:00:00,2.8126,2.8312,2.7734,2.7881,9111
1992.08.26 00:00:00,2.7885,2.794,2.7678,2.7707,3461
1992.08.27 00:00:00,2.7707,2.7733,2.7522,2.7668,3831
1992.08.28 00:00:00,2.7668,2.7753,2.7544,2.7625,3751
1992.08.31 00:00:00,2.7731,2.7848,2.7618,2.7815,3761
1992.09.01 00:00:00,2.7857,2.7902,2.7709,2.7839,3681
1992.09.02 00:00:00,2.7832,2.7997,2.7727,2.7731,4391
1992.09.03 00:00:00,2.7725,2.786,2.7434,2.7485,6121
1992.09.04 00:00:00,2.7471,2.7771,2.7158,2.7701,9961
1992.09.07 00:00:00,2.7804,2.7874,2.7696,2.7755,3071
1992.09.08 00:00:00,2.78,2.8173,2.7799,2.8024,5241
1992.09.09 00:00:00,2.809,2.8127,2.7394,2.7435,8111
1992.09.10 00:00:00,2.7386,2.7453,2.7095,2.7308,6381
1992.09.11 00:00:00,2.7308,2.7308,2.6471,2.6574,9401
1992.09.14 00:00:00,2.5542,2.6008,2.5371,2.5872,9441
1992.09.15 00:00:00,2.5907,2.6187,2.5345,2.5359,11361
1992.09.16 00:00:00,2.5333,2.5578,2.4386,2.4405,14561
1992.09.17 00:00:00,2.4141,2.4743,2.3687,2.4605,16481
1992.09.18 00:00:00,2.4444,2.4493,2.3671,2.3692,8921
1992.09.21 00:00:00,2.381,2.3925,2.3455,2.3561,6911
1992.09.22 00:00:00,2.3586,2.3954,2.3342,2.3342,9801
1992.09.23 00:00:00,2.3357,2.3841,2.3263,2.3774,7391
1992.09.24 00:00:00,2.3813,2.384,2.3505,2.3608,4651
1992.09.25 00:00:00,2.3601,2.3731,2.3425,2.3675,5381
1992.09.28 00:00:00,2.3645,2.4206,2.3645,2.4206,5611
1992.09.29 00:00:00,2.4177,2.5063,2.4099,2.5063,10421
1992.09.30 00:00:00,2.5062,2.5289,2.4727,2.5008,10701
1992.10.01 00:00:00,2.5049,2.5059,2.4247,2.4356,9311
1992.10.02 00:00:00,2.427,2.4429,2.3751,2.4177,12631
1992.10.05 00:00:00,2.4047,2.4095,2.3421,2.3742,10431
1992.10.06 00:00:00,2.3769,2.3911,2.3654,2.3745,4901
1992.10.07 00:00:00,2.376,2.4127,2.3737,2.3804,7361
1992.10.08 00:00:00,2.38,2.3814,2.3274,2.3348,6281
1992.10.09 00:00:00,2.3254,2.3745,2.3254,2.3568,6681
1992.10.12 00:00:00,2.3819,2.3923,2.353,2.3647,6141
1992.10.13 00:00:00,2.3639,2.3804,2.3567,2.3746,3671
1992.10.14 00:00:00,2.375,2.3832,2.3546,2.3616,4381
1992.10.15 00:00:00,2.3618,2.3742,2.3379,2.3385,4931
1992.10.16 00:00:00,2.3385,2.3516,2.2909,2.2932,7611
1992.10.19 00:00:00,2.2674,2.2778,2.2473,2.2635,5711
1992.10.20 00:00:00,2.2649,2.2826,2.2575,2.2712,4391
1992.10.21 00:00:00,2.261,2.2663,2.2383,2.2389,3391
1992.10.22 00:00:00,2.2455,2.2607,2.2396,2.2546,3311
1992.10.23 00:00:00,2.2533,2.2901,2.2366,2.2576,10271
1992.10.26 00:00:00,2.2536,2.259,2.2047,2.22,7501
1992.10.27 00:00:00,2.2199,2.2538,2.2098,2.2486,5931
1992.10.28 00:00:00,2.2495,2.29,2.228,2.2674,10611
1992.10.29 00:00:00,2.2667,2.2788,2.2514,2.2591,4721
1992.10.30 00:00:00,2.2601,2.2662,2.232,2.238,4631
1992.11.02 00:00:00,2.2331,2.2548,2.205,2.2125,7901
1992.11.03 00:00:00,2.2145,2.233,2.1914,2.2242,7351
1992.11.04 00:00:00,2.2286,2.2616,2.2182,2.2588,5661
1992.11.05 00:00:00,2.2588,2.2671,2.1968,2.2059,8771
1992.11.06 00:00:00,2.2059,2.2193,2.183,2.1891,5581
1992.11.09 00:00:00,2.1721,2.2088,2.1718,2.1748,7131
1992.11.10 00:00:00,2.1755,2.208,2.1736,2.2048,3951
1992.11.11 00:00:00,2.2054,2.2128,2.1822,2.1981,5391
1992.11.12 00:00:00,2.1968,2.2121,2.1887,2.2025,4111
1992.11.13 00:00:00,2.1989,2.2403,2.1978,2.2365,4741
1992.11.16 00:00:00,2.237,2.2371,2.2025,2.2139,4611
1992.11.17 00:00:00,2.213,2.2235,2.2081,2.2188,2501
1992.11.18 00:00:00,2.2184,2.2226,2.2086,2.2173,2691
1992.11.19 00:00:00,2.2182,2.2541,2.2182,2.2405,4951
1992.11.20 00:00:00,2.2389,2.2525,2.199,2.2109,7901
1992.11.23 00:00:00,2.1894,2.2312,2.1891,2.2198,5381
1992.11.24 00:00:00,2.2206,2.2298,2.2079,2.2289,3551
1992.11.25 00:00:00,2.2299,2.2299,2.2051,2.2175,3721
1992.11.26 00:00:00,2.2171,2.2234,2.2105,2.2112,1991
1992.11.27 00:00:00,2.2122,2.2122,2.1841,2.1894,3341
1992.11.30 00:00:00,2.1955,2.2351,2.1933,2.2334,4571
1992.12.01 00:00:00,2.231,2.2678,2.2071,2.2627,8971
1992.12.02 00:00:00,2.2631,2.2726,2.2433,2.2537,4921
1992.12.03 00:00:00,2.2526,2.28,2.2384,2.2487,7931
1992.12.04 00:00:00,2.2524,2.2845,2.2478,2.2514,7241
1992.12.07 00:00:00,2.2494,2.3113,2.2494,2.3032,7001
1992.12.08 00:00:00,2.3024,2.3219,2.2958,2.3,4981
1992.12.09 00:00:00,2.2984,2.3008,2.2499,2.2557,5911
1992.12.10 00:00:00,2.2547,2.2734,2.2389,2.2566,6711
1992.12.11 00:00:00,2.2593,2.2606,2.2344,2.255,4811
1992.12.14 00:00:00,2.2622,2.2837,2.2583,2.2707,4231
1992.12.15 00:00:00,2.2712,2.2812,2.2647,2.2749,2931
1992.12.16 00:00:00,2.2739,2.2955,2.2685,2.2801,4781
1992.12.17 00:00:00,2.2809,2.3056,2.2755,2.2852,5591
1992.12.18 00:00:00,2.2851,2.2867,2.2616,2.2638,2891
1992.12.21 00:00:00,2.2677,2.2726,2.2448,2.2496,3751
1992.12.22 00:00:00,2.2537,2.26,2.2164,2.2295,6301
1992.12.23 00:00:00,2.2283,2.2377,2.2076,2.2133,4521
1992.12.24 00:00:00,2.2114,2.2235,2.2009,2.2111,4491
1992.12.28 00:00:00,2.2051,2.2096,2.1709,2.1782,5051
1992.12.29 00:00:00,2.1781,2.1966,2.1753,2.1904,3031
1992.12.30 00:00:00,2.1891,2.199,2.1871,2.1951,1781
1992.12.31 00:00:00,2.1941,2.2092,2.1916,2.1916,3271
1993.01.04 00:00:00,2.1983,2.2061,2.1863,2.2055,3241
1993.01.05 00:00:00,2.2055,2.3021,2.2046,2.2962,10431
1993.01.06 00:00:00,2.2966,2.3316,2.2894,2.297,8401
1993.01.07 00:00:00,2.2967,2.3057,2.2805,2.2845,3821
1993.01.08 00:00:00,2.2839,2.2972,2.2655,2.2785,5801
1993.01.11 00:00:00,2.2971,2.3157,2.2952,2.3007,3741
1993.01.12 00:00:00,2.2992,2.3186,2.2762,2.2882,7381
1993.01.13 00:00:00,2.2878,2.3151,2.2788,2.3141,4631
1993.01.14 00:00:00,2.3147,2.3196,2.2867,2.2918,4291
1993.01.15 00:00:00,2.2922,2.2946,2.2669,2.2707,3391
1993.01.18 00:00:00,2.2723,2.297,2.2687,2.2928,3611
1993.01.19 00:00:00,2.2931,2.3098,2.2859,2.3042,3671
1993.01.20 00:00:00,2.3031,2.3151,2.2918,2.3023,4581
1993.01.21 00:00:00,2.3022,2.3286,2.2684,2.2691,8731
1993.01.22 00:00:00,2.3022,2.3286,2.2684,2.2691,8731
1993.01.25 00:00:00,2.2831,2.3213,2.2813,2.3176,4551
1993.01.26 00:00:00,2.3178,2.333,2.2699,2.2752,8361
1993.01.27 00:00:00,2.2761,2.2794,2.2339,2.2484,6331
1993.01.28 00:00:00,2.2513,2.2594,2.2114,2.2276,7231
1993.01.29 00:00:00,2.2238,2.2461,2.1833,2.1871,8891
1993.02.01 00:00:00,2.1751,2.1842,2.1474,2.1634,6191
1993.02.02 00:00:00,2.1631,2.1671,2.1208,2.1294,5891
1993.02.03 00:00:00,2.13,2.1469,2.0984,2.1161,8311
1993.02.04 00:00:00,2.1174,2.1374,2.1135,2.1141,4451
1993.02.05 00:00:00,2.1098,2.1541,2.1098,2.1419,5651
1993.02.08 00:00:00,2.1497,2.1674,2.137,2.144,5511
1993.02.09 00:00:00,2.145,2.1457,2.1101,2.1366,6281
1993.02.10 00:00:00,2.136,2.1478,2.1161,2.1167,4411
1993.02.11 00:00:00,2.1152,2.1181,2.0888,2.0964,3981
1993.02.12 00:00:00,2.0973,2.1127,2.08,2.0966,6471
1993.02.15 00:00:00,2.1009,2.1009,2.08,2.0952,3611
1993.02.16 00:00:00,2.0949,2.1232,2.09,2.1152,4611
1993.02.17 00:00:00,2.1171,2.1233,2.0921,2.1075,5281
1993.02.18 00:00:00,2.1093,2.1132,2.068,2.1132,8651
1993.02.19 00:00:00,2.1141,2.1318,2.0984,2.1067,5941
1993.02.22 00:00:00,2.1022,2.1266,2.0984,2.1051,5351
1993.02.23 00:00:00,2.106,2.1135,2.081,2.0895,4851
1993.02.24 00:00:00,2.0891,2.0932,2.0545,2.0623,5061
1993.02.25 00:00:00,2.0641,2.0716,2.0517,2.0588,3451
1993.02.26 00:00:00,2.0594,2.0635,2.0399,2.0487,3651
1993.03.01 00:00:00,2.0465,2.0488,2.0217,2.0392,4691
1993.03.02 00:00:00,2.0392,2.0506,2.0319,2.0488,2781
1993.03.03 00:00:00,2.0481,2.0714,2.0417,2.0542,5331
1993.03.04 00:00:00,2.0541,2.0562,2.0346,2.0374,2651
1993.03.05 00:00:00,2.0372,2.0521,2.0329,2.0407,3491
1993.03.08 00:00:00,2.0472,2.057,2.0345,2.047,4481
1993.03.09 00:00:00,2.048,2.0592,2.042,2.0515,3091
1993.03.10 00:00:00,2.0525,2.0525,2.0228,2.0375,4441
1993.03.11 00:00:00,2.039,2.039,2.0205,2.0259,2391
1993.03.12 00:00:00,2.0244,2.0343,2.0134,2.014,3141
1993.03.15 00:00:00,2.0126,2.0435,2.0074,2.0386,4621
1993.03.16 00:00:00,2.0383,2.0579,2.0382,2.0532,2451
1993.03.17 00:00:00,2.0527,2.0574,2.0373,2.049,3651
1993.03.18 00:00:00,2.0504,2.0805,2.0225,2.0746,9181
1993.03.19 00:00:00,2.0749,2.0927,2.0611,2.0844,5371
1993.03.22 00:00:00,2.0737,2.0877,2.0662,2.0818,3491
1993.03.23 00:00:00,2.0825,2.1096,2.0811,2.1045,3501
1993.03.24 00:00:00,2.1048,2.1081,2.0877,2.0955,3151
1993.03.25 00:00:00,2.0952,2.1006,2.076,2.0828,3681
1993.03.26 00:00:00,2.0826,2.1046,2.081,2.0977,3211
1993.03.29 00:00:00,2.1043,2.1137,2.1017,2.1078,2051
1993.03.30 00:00:00,2.1086,2.1098,2.0897,2.0956,2721
1993.03.31 00:00:00,2.0951,2.1513,2.0938,2.1428,6731
1993.04.01 00:00:00,2.1421,2.2034,2.1413,2.2023,6401
1993.04.02 00:00:00,2.2046,2.2067,2.1648,2.182,6121
1993.04.05 00:00:00,2.1795,2.1819,2.1595,2.1662,3151
1993.04.06 00:00:00,2.1678,2.1683,2.1408,2.1457,3291
1993.04.07 00:00:00,2.1443,2.1589,2.1383,2.1422,3911
1993.04.08 00:00:00,2.1467,2.1599,2.1316,2.1513,5201
1993.04.09 00:00:00,2.153,2.1567,2.1501,2.1567,951
1993.04.12 00:00:00,2.1557,2.1808,2.155,2.1736,3371
1993.04.13 00:00:00,2.1741,2.1785,2.1631,2.1716,2831
1993.04.14 00:00:00,2.1713,2.1745,2.1487,2.1487,2901
1993.04.15 00:00:00,2.1511,2.1616,2.1327,2.1419,4861
1993.04.16 00:00:00,2.1424,2.1525,2.1238,2.1263,4131
1993.04.19 00:00:00,2.1372,2.1474,2.127,2.1408,3721
1993.04.20 00:00:00,2.141,2.1675,2.1368,2.1569,4551
1993.04.21 00:00:00,2.1577,2.1674,2.1441,2.1601,4421
1993.04.22 00:00:00,2.1597,2.2015,2.1448,2.1956,7751
1993.04.23 00:00:00,2.1947,2.2162,2.1855,2.2034,5271
1993.04.26 00:00:00,2.2111,2.2288,2.1949,2.1954,5211
1993.04.27 00:00:00,2.1962,2.2103,2.1834,2.1984,5161
1993.04.28 00:00:00,2.1986,2.2158,2.1935,2.2047,3851
1993.04.29 00:00:00,2.2099,2.2168,2.1957,2.2069,3921
1993.04.30 00:00:00,2.2084,2.232,2.2026,2.2283,3891
1993.05.03 00:00:00,2.2177,2.2235,2.1965,2.2142,5051
1993.05.04 00:00:00,2.2131,2.2544,2.2106,2.2447,5601
1993.05.05 00:00:00,2.2442,2.2562,2.2248,2.227,4561
1993.05.06 00:00:00,2.2265,2.2496,2.2218,2.244,3811
1993.05.07 00:00:00,2.2443,2.2484,2.2123,2.2133,4121
1993.05.10 00:00:00,2.2103,2.2184,2.178,2.1859,5641
1993.05.11 00:00:00,2.1852,2.2115,2.1814,2.1898,5561
1993.05.12 00:00:00,2.1885,2.2025,2.1827,2.1878,3891
1993.05.13 00:00:00,2.1877,2.1995,2.1563,2.1633,6201
1993.05.14 00:00:00,2.1636,2.1943,2.1601,2.1875,4451
1993.05.17 00:00:00,2.1892,2.2045,2.182,2.1906,4361
1993.05.18 00:00:00,2.1908,2.2229,2.1908,2.2165,3851
1993.05.19 00:00:00,2.2175,2.2346,2.2113,2.2317,3241
1993.05.20 00:00:00,2.232,2.2485,2.2187,2.2417,4991
1993.05.21 00:00:00,2.2402,2.2479,2.2159,2.2189,4271
1993.05.24 00:00:00,2.2208,2.228,2.2074,2.21,3041
1993.05.25 00:00:00,2.2105,2.2133,2.1984,2.2057,2501
1993.05.26 00:00:00,2.2058,2.2223,2.2029,2.2217,2291
1993.05.27 00:00:00,2.2211,2.2667,2.2197,2.2667,4841
1993.05.28 00:00:00,2.2667,2.2795,2.247,2.2752,5651
1993.05.31 00:00:00,2.2641,2.3103,2.2629,2.31,4891
1993.06.01 00:00:00,2.3114,2.3236,2.278,2.293,7281
1993.06.02 00:00:00,2.2925,2.2927,2.2606,2.2766,4831
1993.06.03 00:00:00,2.2808,2.2822,2.2574,2.2809,4951
1993.06.04 00:00:00,2.2792,2.2948,2.2295,2.2336,8501
1993.06.07 00:00:00,2.2382,2.2676,2.2378,2.2664,3141
1993.06.08 00:00:00,2.2656,2.277,2.2565,2.2669,3971
1993.06.09 00:00:00,2.2663,2.2733,2.2353,2.2437,5341
1993.06.10 00:00:00,2.2439,2.2637,2.2329,2.2632,4231
1993.06.11 00:00:00,2.266,2.2695,2.2382,2.2405,3711
1993.06.14 00:00:00,2.2426,2.2704,2.2419,2.2676,3201
1993.06.15 00:00:00,2.2686,2.2745,2.2375,2.2415,4691
1993.06.16 00:00:00,2.2424,2.2428,2.2081,2.2267,5371
1993.06.17 00:00:00,2.2269,2.2551,2.2156,2.2521,5381
1993.06.18 00:00:00,2.2515,2.2533,2.1997,2.2125,6821
1993.06.21 00:00:00,2.2078,2.2096,2.1601,2.1724,6361
1993.06.22 00:00:00,2.174,2.1778,2.1577,2.1627,2891
1993.06.23 00:00:00,2.1656,2.1906,2.1524,2.1858,5621
1993.06.24 00:00:00,2.1852,2.2106,2.1779,2.1972,5341
1993.06.25 00:00:00,2.1966,2.2163,2.1884,2.2049,4751
1993.06.28 00:00:00,2.2135,2.2407,2.2024,2.2398,5031
1993.06.29 00:00:00,2.241,2.2628,2.2188,2.2595,6951
1993.06.30 00:00:00,2.2588,2.2814,2.2319,2.2397,7991
1993.07.01 00:00:00,2.2341,2.2734,2.227,2.2645,6241
1993.07.02 00:00:00,2.2622,2.2864,2.2461,2.2491,6751
1993.07.05 00:00:00,2.2458,2.2475,2.229,2.2338,2501
1993.07.06 00:00:00,2.2355,2.2441,2.2157,2.2188,4011
1993.07.07 00:00:00,2.2194,2.234,2.1926,2.1976,6101
1993.07.08 00:00:00,2.1996,2.2028,2.1776,2.1875,3831
1993.07.09 00:00:00,2.1878,2.1934,2.1602,2.1748,5341
1993.07.12 00:00:00,2.1739,2.1893,2.1616,2.1725,5401
1993.07.13 00:00:00,2.183,2.2145,2.173,2.2128,5321
1993.07.14 00:00:00,2.2141,2.222,2.1837,2.2212,6951
1993.07.15 00:00:00,2.2195,2.2219,2.1812,2.1866,4851
1993.07.16 00:00:00,2.1854,2.1924,2.1675,2.1873,4791
1993.07.19 00:00:00,2.1894,2.2225,2.1886,2.2206,3661
1993.07.20 00:00:00,2.2199,2.2307,2.2124,2.2275,2901
1993.07.21 00:00:00,2.2273,2.2421,2.2199,2.236,3571
1993.07.22 00:00:00,2.238,2.2478,2.2174,2.2422,5661
1993.07.23 00:00:00,2.2436,2.2436,2.202,2.2143,5391
1993.07.26 00:00:00,2.2141,2.2177,2.2045,2.2118,2411
1993.07.27 00:00:00,2.2137,2.2137,2.1958,2.1974,1951
1993.07.28 00:00:00,2.1978,2.2127,2.1909,2.2064,3501
1993.07.29 00:00:00,2.2093,2.2185,2.1708,2.1722,5831
1993.07.30 00:00:00,2.1739,2.1783,2.1444,2.1491,4301
1993.08.02 00:00:00,2.1436,2.1822,2.1317,2.1712,7341
1993.08.03 00:00:00,2.172,2.1884,2.1646,2.1734,4621
1993.08.04 00:00:00,2.1742,2.1902,2.1735,2.1796,2801
1993.08.05 00:00:00,2.1792,2.2017,2.1687,2.1967,4851
1993.08.06 00:00:00,2.1964,2.2086,2.179,2.1986,5701
1993.08.09 00:00:00,2.2009,2.2014,2.1834,2.1883,2341
1993.08.10 00:00:00,2.1891,2.1891,2.1356,2.1381,5601
1993.08.11 00:00:00,2.1398,2.1647,2.1371,2.1516,4341
1993.08.12 00:00:00,2.1528,2.1758,2.1451,2.1666,4761
1993.08.13 00:00:00,2.1667,2.1707,2.1451,2.1556,4011
1993.08.16 00:00:00,2.1574,2.1946,2.1538,2.1945,4451
1993.08.17 00:00:00,2.1953,2.2218,2.18,2.2133,6561
1993.08.18 00:00:00,2.2116,2.2462,2.1991,2.2432,6261
1993.08.19 00:00:00,2.2449,2.2493,2.1991,2.212,6751
1993.08.20 00:00:00,2.2105,2.2427,2.207,2.2401,4181
1993.08.23 00:00:00,2.2404,2.2678,2.2344,2.2548,5241
1993.08.24 00:00:00,2.2547,2.2603,2.2333,2.2393,3861
1993.08.25 00:00:00,2.2377,2.238,2.199,2.2031,4341
1993.08.26 00:00:00,2.2032,2.2626,2.2032,2.2553,6671
1993.08.27 00:00:00,2.2562,2.2692,2.2449,2.2606,4421
1993.08.30 00:00:00,2.2557,2.256,2.2164,2.227,5051
1993.08.31 00:00:00,2.2268,2.2416,2.2108,2.2157,5051
1993.09.01 00:00:00,2.2165,2.2583,2.2139,2.257,4831
1993.09.02 00:00:00,2.2576,2.2945,2.2441,2.2889,6951
1993.09.03 00:00:00,2.2886,2.3736,2.2833,2.3579,11131
1993.09.06 00:00:00,2.3501,2.3728,2.3432,2.3564,5291
1993.09.07 00:00:00,2.3446,2.3783,2.3299,2.3663,7511
1993.09.08 00:00:00,2.367,2.3682,2.3283,2.3423,5511
1993.09.09 00:00:00,2.342,2.3786,2.3386,2.3678,5421
1993.09.10 00:00:00,2.369,2.3979,2.3578,2.3885,6071
1993.09.13 00:00:00,2.3874,2.3923,2.3626,2.3743,4631
1993.09.14 00:00:00,2.3737,2.4016,2.3596,2.3945,6321
1993.09.15 00:00:00,2.3953,2.3982,2.3781,2.3839,2881
1993.09.16 00:00:00,2.3848,2.3933,2.3456,2.3571,6771
1993.09.17 00:00:00,2.3582,2.3685,2.3339,2.3465,5751
1993.09.20 00:00:00,2.3487,2.3679,2.3415,2.3586,4291
1993.09.21 00:00:00,2.3583,2.3648,2.3007,2.3079,7781
1993.09.22 00:00:00,2.309,2.3245,2.3003,2.3158,4161
1993.09.23 00:00:00,2.3167,2.3316,2.2952,2.2992,5531
1993.09.24 00:00:00,2.299,2.311,2.283,2.3038,5121
1993.09.27 00:00:00,2.3168,2.3405,2.3144,2.3322,3681
1993.09.28 00:00:00,2.3325,2.345,2.3221,2.3383,4001
1993.09.29 00:00:00,2.3398,2.3582,2.3252,2.3373,6351
1993.09.30 00:00:00,2.3386,2.356,2.3135,2.316,6241
1993.10.01 00:00:00,2.3117,2.3295,2.2974,2.3281,4781
1993.10.04 00:00:00,2.3246,2.3555,2.3041,2.3465,8091
1993.10.05 00:00:00,2.3493,2.358,2.338,2.3454,3611
1993.10.06 00:00:00,2.3462,2.3469,2.3174,2.3314,4421
1993.10.07 00:00:00,2.3279,2.3385,2.3169,2.3297,4141
1993.10.08 00:00:00,2.3298,2.343,2.32,2.3284,4461
1993.10.11 00:00:00,2.3251,2.3383,2.3105,2.3175,4801
1993.10.12 00:00:00,2.3247,2.3341,2.3135,2.317,3351
1993.10.13 00:00:00,2.3172,2.3277,2.2928,2.3005,5311
1993.10.14 00:00:00,2.2988,2.3072,2.2782,2.2828,4201
1993.10.15 00:00:00,2.2822,2.2913,2.2756,2.2774,2661
1993.10.18 00:00:00,2.2747,2.2803,2.2448,2.2485,4481
1993.10.19 00:00:00,2.2495,2.2496,2.229,2.2395,3121
1993.10.20 00:00:00,2.2398,2.2519,2.2273,2.2324,4181
1993.10.21 00:00:00,2.2331,2.2404,2.2108,2.2126,3871
1993.10.22 00:00:00,2.2131,2.2261,2.1969,2.2013,4661
1993.10.25 00:00:00,2.2118,2.2282,2.2066,2.2097,4111
1993.10.26 00:00:00,2.21,2.224,2.1996,2.2195,3931
1993.10.27 00:00:00,2.2201,2.234,2.2177,2.2242,2851
1993.10.28 00:00:00,2.2237,2.238,2.2062,2.2358,5151
1993.10.29 00:00:00,2.2349,2.2393,2.2182,2.2182,2551
1993.11.01 00:00:00,2.2221,2.2271,2.1924,2.1974,4471
1993.11.02 00:00:00,2.1964,2.2072,2.181,2.187,4301
1993.11.03 00:00:00,2.1878,2.1971,2.1866,2.1946,1421
1993.11.04 00:00:00,2.1962,2.2028,2.1863,2.1968,3241
1993.11.05 00:00:00,2.196,2.207,2.1838,2.1972,4521
1993.11.08 00:00:00,2.2033,2.2225,2.2016,2.2203,2481
1993.11.09 00:00:00,2.2202,2.2247,2.195,2.2031,4231
1993.11.10 00:00:00,2.2024,2.2316,2.198,2.2282,4141
1993.11.11 00:00:00,2.2289,2.246,2.2263,2.233,3531
1993.11.12 00:00:00,2.2329,2.2718,2.2173,2.2635,7841
1993.11.15 00:00:00,2.2693,2.2956,2.2609,2.2636,6371
1993.11.16 00:00:00,2.2664,2.2697,2.2415,2.2424,3241
1993.11.17 00:00:00,2.2417,2.2417,2.2229,2.231,2691
1993.11.18 00:00:00,2.2285,2.2399,2.2151,2.2399,3821
1993.11.19 00:00:00,2.2378,2.2402,2.2153,2.2234,3541
1993.11.22 00:00:00,2.2245,2.2401,2.222,2.2283,3241
1993.11.23 00:00:00,2.2272,2.245,2.2185,2.2402,4001
1993.11.24 00:00:00,2.2397,2.2511,2.235,2.2388,3131
1993.11.25 00:00:00,2.2403,2.2404,2.2307,2.2379,1701
1993.11.26 00:00:00,2.2422,2.2488,2.2255,2.2327,3711
1993.11.29 00:00:00,2.2412,2.2685,2.2371,2.2674,3661
1993.11.30 00:00:00,2.2654,2.2717,2.2423,2.2555,4891
1993.12.01 00:00:00,2.2537,2.2581,2.2413,2.2461,2601
1993.12.02 00:00:00,2.2451,2.2451,2.2154,2.2228,3711
1993.12.03 00:00:00,2.2208,2.2356,2.2085,2.2303,4471
1993.12.06 00:00:00,2.2381,2.2442,2.2289,2.2415,2721
1993.12.07 00:00:00,2.2407,2.2616,2.2338,2.2395,5441
1993.12.08 00:00:00,2.2387,2.2414,2.2116,2.2195,4041
1993.12.09 00:00:00,2.2178,2.2348,2.2157,2.2276,2841
1993.12.10 00:00:00,2.226,2.2397,2.2223,2.2273,3351
1993.12.13 00:00:00,2.232,2.232,2.217,2.2187,1671
1993.12.14 00:00:00,2.2217,2.2277,2.2078,2.2098,2791
1993.12.15 00:00:00,2.2122,2.2142,2.1868,2.1885,3111
1993.12.16 00:00:00,2.188,2.2097,2.1878,2.2072,2461
1993.12.17 00:00:00,2.2065,2.2207,2.1885,2.1932,5111
1993.12.20 00:00:00,2.1944,2.1955,2.1833,2.1892,1921
1993.12.21 00:00:00,2.1903,2.1946,2.179,2.1922,2931
1993.12.22 00:00:00,2.1922,2.2017,2.1843,2.2012,2581
1993.12.23 00:00:00,2.2,2.2263,2.1987,2.2184,3681
1993.12.24 00:00:00,2.2193,2.2199,2.2085,2.2148,1831
1993.12.27 00:00:00,2.2175,2.2186,2.2105,2.2163,1501
1993.12.28 00:00:00,2.2166,2.2252,2.2088,2.2249,2451
1993.12.29 00:00:00,2.2243,2.2295,2.1847,2.1913,5661
1993.12.30 00:00:00,2.1924,2.202,2.1809,2.1842,3401
1993.12.31 00:00:00,2.1853,2.1923,2.1716,2.1748,3091
1994.01.03 00:00:00,2.1789,2.1883,2.151,2.1514,4711
1994.01.04 00:00:00,2.1523,2.1727,2.1444,2.1712,3771
1994.01.05 00:00:00,2.1717,2.1748,2.1563,2.1699,3521
1994.01.06 00:00:00,2.1695,2.1795,2.1596,2.1622,3251
1994.01.07 00:00:00,2.1625,2.179,2.1593,2.1757,2621
1994.01.10 00:00:00,2.1782,2.1819,2.1707,2.1729,1711
1994.01.11 00:00:00,2.1729,2.1729,2.1543,2.1579,2221
1994.01.12 00:00:00,2.159,2.1851,2.1583,2.1747,3791
1994.01.13 00:00:00,2.1739,2.1797,2.1575,2.1668,3731
1994.01.14 00:00:00,2.1665,2.1754,2.1582,2.1642,3211
1994.01.17 00:00:00,2.1644,2.165,2.1412,2.1483,3151
1994.01.18 00:00:00,2.1481,2.1514,2.1405,2.1483,2161
1994.01.19 00:00:00,2.1461,2.149,2.1239,2.1296,3371
1994.01.20 00:00:00,2.1295,2.1337,2.1083,2.1307,4961
1994.01.21 00:00:00,2.13,2.1425,2.1203,2.121,3541
1994.01.24 00:00:00,2.1261,2.1302,2.1196,2.1244,1951
1994.01.25 00:00:00,2.1223,2.1224,2.1028,2.1124,2931
1994.01.26 00:00:00,2.1114,2.1145,2.1021,2.1122,2401
1994.01.27 00:00:00,2.1124,2.1359,2.0942,2.1333,6251
1994.01.28 00:00:00,2.1303,2.1362,2.1057,2.1073,3801
1994.01.31 00:00:00,2.0993,2.1279,2.0984,2.1271,3121
1994.02.01 00:00:00,2.1258,2.127,2.0907,2.0977,4451
1994.02.02 00:00:00,2.0989,2.1031,2.0888,2.0924,2211
1994.02.03 00:00:00,2.0951,2.0982,2.0762,2.0803,2921
1994.02.04 00:00:00,2.0796,2.0977,2.0689,2.0777,5571
1994.02.07 00:00:00,2.0774,2.0831,2.0676,2.0737,2731
1994.02.08 00:00:00,2.0746,2.0802,2.0437,2.0447,4311
1994.02.09 00:00:00,2.0447,2.0502,2.03,2.0347,3041
1994.02.10 00:00:00,2.0346,2.0424,2.0182,2.037,4601
1994.02.11 00:00:00,2.0364,2.0506,2.0342,2.0391,3011
1994.02.14 00:00:00,2.0484,2.1124,2.0465,2.099,8121
1994.02.15 00:00:00,2.0971,2.1023,2.068,2.068,3951
1994.02.16 00:00:00,2.0692,2.0849,2.0662,2.0697,3691
1994.02.17 00:00:00,2.0694,2.0755,2.0571,2.0622,2961
